ym,category,role,matters_received,cases_filed,matters_terminated,cases_terminated,d_judg_us,d_settle,d_against,d_dismissed,d_other
2010-06,Prisoner Litigation,Plaintiff,52,56,1,48,26,,2,3,17
2010-07,Prisoner Litigation,Plaintiff,62,61,0,64,27,1,2,1,33
2010-08,Prisoner Litigation,Plaintiff,43,43,0,59,24,,4,5,26
2010-09,Prisoner Litigation,Plaintiff,44,41,2,48,24,,,4,20
2010-10,Prisoner Litigation,Plaintiff,54,61,0,51,25,,4,,22
2010-11,Prisoner Litigation,Plaintiff,60,56,0,51,30,,2,,19
2010-12,Prisoner Litigation,Plaintiff,44,42,2,52,26,,3,3,20
2011-01,Prisoner Litigation,Plaintiff,59,53,1,51,26,,2,3,20
2011-02,Prisoner Litigation,Plaintiff,56,47,7,40,17,,2,6,15
2011-03,Prisoner Litigation,Plaintiff,45,40,0,52,24,2,1,2,23
2011-04,Prisoner Litigation,Plaintiff,40,48,1,82,23,3,,3,53
2011-05,Prisoner Litigation,Plaintiff,50,43,3,53,23,3,2,7,18
2011-06,Prisoner Litigation,Plaintiff,34,38,2,40,13,,,5,22
2011-07,Prisoner Litigation,Plaintiff,55,51,1,49,20,,1,7,21
2011-08,Prisoner Litigation,Plaintiff,81,84,1,77,36,,1,8,32
2011-09,Prisoner Litigation,Plaintiff,70,66,5,91,33,,4,4,50
2011-10,Prisoner Litigation,Plaintiff,163,161,1,67,25,,21,7,14
2011-11,Prisoner Litigation,Plaintiff,165,142,3,118,33,,63,3,19
2011-12,Prisoner Litigation,Plaintiff,110,96,6,89,36,,30,3,20
2012-01,Prisoner Litigation,Plaintiff,109,83,11,88,36,,24,1,27
2012-02,Prisoner Litigation,Plaintiff,73,69,11,59,32,,11,3,13
2012-03,Prisoner Litigation,Plaintiff,83,73,11,88,37,,21,6,24
2012-04,Prisoner Litigation,Plaintiff,71,67,9,66,35,,8,3,20
2012-05,Prisoner Litigation,Plaintiff,65,70,2,79,31,,3,9,36
2012-06,Prisoner Litigation,Plaintiff,81,88,2,82,30,,21,11,20
2012-07,Prisoner Litigation,Plaintiff,74,73,12,70,23,,18,5,24
2012-08,Prisoner Litigation,Plaintiff,89,89,5,63,22,,10,3,28
2012-09,Prisoner Litigation,Plaintiff,65,56,4,69,31,,5,4,29
2012-10,Prisoner Litigation,Plaintiff,70,68,2,72,36,,6,5,25
2012-11,Prisoner Litigation,Plaintiff,67,70,6,51,29,,8,1,13
2012-12,Prisoner Litigation,Plaintiff,51,50,2,55,28,,3,7,17
2013-01,Prisoner Litigation,Plaintiff,58,55,1,71,29,,6,3,33
2013-02,Prisoner Litigation,Plaintiff,55,54,3,48,20,,5,4,19
2013-03,Prisoner Litigation,Plaintiff,58,51,3,58,28,,5,,25
2013-04,Prisoner Litigation,Plaintiff,56,54,2,73,34,,6,4,29
2013-05,Prisoner Litigation,Plaintiff,67,73,0,63,29,,3,2,29
2013-06,Prisoner Litigation,Plaintiff,99,101,0,65,32,,3,3,27
2013-07,Prisoner Litigation,Plaintiff,70,68,1,68,31,,2,1,34
2013-08,Prisoner Litigation,Plaintiff,79,76,0,56,30,,3,5,18
2013-09,Prisoner Litigation,Plaintiff,62,67,2,61,25,,1,1,34
2013-10,Prisoner Litigation,Plaintiff,68,60,2,52,25,,3,2,22
2013-11,Prisoner Litigation,Plaintiff,53,49,2,63,30,,1,2,30
2013-12,Prisoner Litigation,Plaintiff,51,50,3,60,26,,5,1,28
2014-01,Prisoner Litigation,Plaintiff,51,42,1,46,16,,,5,25
2014-02,Prisoner Litigation,Plaintiff,39,42,2,61,26,,3,4,28
2014-03,Prisoner Litigation,Plaintiff,53,56,0,62,34,,4,4,20
2014-04,Prisoner Litigation,Plaintiff,53,52,1,96,61,,2,4,29
2014-05,Prisoner Litigation,Plaintiff,46,48,1,60,30,,3,,27
2014-06,Prisoner Litigation,Plaintiff,92,97,0,62,35,,2,5,20
2014-07,Prisoner Litigation,Plaintiff,71,64,1,75,34,,2,1,38
2014-08,Prisoner Litigation,Plaintiff,55,53,0,47,22,,1,1,23
2014-09,Prisoner Litigation,Plaintiff,74,73,1,66,31,,3,4,28
2014-10,Prisoner Litigation,Plaintiff,120,124,0,75,38,,3,1,33
2014-11,Prisoner Litigation,Plaintiff,445,491,0,89,57,,11,5,16
2014-12,Prisoner Litigation,Plaintiff,573,573,2,120,53,,29,2,36
2015-01,Prisoner Litigation,Plaintiff,683,670,6,309,87,,172,5,45
2015-02,Prisoner Litigation,Plaintiff,523,503,3,287,74,,149,4,60
2015-03,Prisoner Litigation,Plaintiff,400,392,5,353,87,,185,4,77
2015-04,Prisoner Litigation,Plaintiff,604,603,16,408,99,,224,2,83
2015-05,Prisoner Litigation,Plaintiff,370,355,12,250,112,,98,4,36
2015-06,Prisoner Litigation,Plaintiff,299,280,32,337,141,,131,6,59
2015-07,Prisoner Litigation,Plaintiff,293,253,17,318,124,,137,6,51
2015-08,Prisoner Litigation,Plaintiff,233,211,4,340,84,,181,7,68
2015-09,Prisoner Litigation,Plaintiff,579,571,5,652,448,,150,,54
2015-10,Prisoner Litigation,Plaintiff,199,176,12,393,144,,205,5,39
2015-11,Prisoner Litigation,Plaintiff,187,144,0,218,88,,92,2,36
2015-12,Prisoner Litigation,Plaintiff,164,143,1,163,67,,60,3,33
2016-01,Prisoner Litigation,Plaintiff,142,122,0,221,113,,71,4,33
2016-02,Prisoner Litigation,Plaintiff,149,140,7,154,56,,57,5,36
2016-03,Prisoner Litigation,Plaintiff,115,111,0,125,47,,28,,50
2016-04,Prisoner Litigation,Plaintiff,84,85,0,106,62,,27,2,15
2016-05,Prisoner Litigation,Plaintiff,171,203,0,122,57,,30,2,33
2016-06,Prisoner Litigation,Plaintiff,646,800,1,155,71,1,37,9,37
2016-07,Prisoner Litigation,Plaintiff,273,122,2,189,89,,61,1,38
2016-08,Prisoner Litigation,Plaintiff,126,107,1,114,57,,20,4,33
2016-09,Prisoner Litigation,Plaintiff,94,82,17,123,39,,21,5,58
2016-10,Prisoner Litigation,Plaintiff,99,76,1,207,154,,23,4,26
2016-11,Prisoner Litigation,Plaintiff,70,68,3,124,43,,18,7,56
2016-12,Prisoner Litigation,Plaintiff,70,56,1,99,37,,23,6,33
2017-01,Prisoner Litigation,Plaintiff,59,45,3,97,49,,17,3,28
2017-02,Prisoner Litigation,Plaintiff,42,51,0,78,39,,11,3,25
2017-03,Prisoner Litigation,Plaintiff,54,50,6,174,76,,8,31,59
2017-04,Prisoner Litigation,Plaintiff,51,49,4,119,52,,4,29,34
2017-05,Prisoner Litigation,Plaintiff,44,46,2,118,51,,17,17,33
2017-06,Prisoner Litigation,Plaintiff,74,69,5,98,44,,8,10,36
2017-07,Prisoner Litigation,Plaintiff,46,46,1,92,36,,10,13,33
2017-08,Prisoner Litigation,Plaintiff,47,43,3,104,46,,8,13,37
2017-09,Prisoner Litigation,Plaintiff,40,38,0,59,31,,3,7,18
2017-10,Prisoner Litigation,Plaintiff,52,47,9,67,35,,1,1,30
2017-11,Prisoner Litigation,Plaintiff,43,44,7,76,35,,1,2,38
2017-12,Prisoner Litigation,Plaintiff,34,39,8,43,21,,1,2,19
2018-01,Prisoner Litigation,Plaintiff,45,53,1,62,35,,3,1,23
2018-02,Prisoner Litigation,Plaintiff,48,38,2,94,40,,24,1,29
2018-03,Prisoner Litigation,Plaintiff,43,45,6,113,41,,8,,64
2018-04,Prisoner Litigation,Plaintiff,49,42,24,78,42,,4,,32
2018-05,Prisoner Litigation,Plaintiff,43,38,29,143,46,,61,3,33
2018-06,Prisoner Litigation,Plaintiff,44,44,1,172,40,,91,1,40
2018-07,Prisoner Litigation,Plaintiff,38,39,0,45,20,,,1,24
2018-08,Prisoner Litigation,Plaintiff,52,48,0,64,33,,3,1,27
2018-09,Prisoner Litigation,Plaintiff,35,30,3,68,26,,11,3,28
2018-10,Prisoner Litigation,Plaintiff,49,52,0,54,27,,7,,20
2018-11,Prisoner Litigation,Plaintiff,37,28,1,50,27,,4,3,16
2018-12,Prisoner Litigation,Plaintiff,21,23,0,48,21,,1,,26
2019-01,Prisoner Litigation,Plaintiff,86,87,0,54,21,,6,,27
2019-02,Prisoner Litigation,Plaintiff,69,68,2,59,21,,5,1,32
2019-03,Prisoner Litigation,Plaintiff,82,81,3,75,27,,10,1,37
2019-04,Prisoner Litigation,Plaintiff,66,61,7,84,35,,10,,39
2019-05,Prisoner Litigation,Plaintiff,73,73,2,67,40,,7,,20
2019-06,Prisoner Litigation,Plaintiff,69,58,0,44,20,,5,,19
2019-07,Prisoner Litigation,Plaintiff,81,78,1,62,27,,6,,29
2019-08,Prisoner Litigation,Plaintiff,66,67,1,63,32,,7,,24
2019-09,Prisoner Litigation,Plaintiff,58,64,3,73,40,,12,1,20
2019-10,Prisoner Litigation,Plaintiff,57,58,0,71,23,,17,1,30
2019-11,Prisoner Litigation,Plaintiff,48,49,1,58,30,,4,3,21
2019-12,Prisoner Litigation,Plaintiff,65,63,2,55,15,,10,1,29
2020-01,Prisoner Litigation,Plaintiff,66,72,2,142,36,,62,2,42
2020-02,Prisoner Litigation,Plaintiff,70,69,0,173,50,,99,,24
2020-03,Prisoner Litigation,Plaintiff,57,48,0,77,35,,8,1,33
2020-04,Prisoner Litigation,Plaintiff,172,161,1,112,64,,20,,28
2020-05,Prisoner Litigation,Plaintiff,222,249,1,147,88,,33,,26
2020-06,Prisoner Litigation,Plaintiff,293,309,1,171,118,,25,,28
2020-07,Prisoner Litigation,Plaintiff,227,223,1,204,131,,32,2,39
2020-08,Prisoner Litigation,Plaintiff,170,172,0,163,99,,35,2,27
2020-09,Prisoner Litigation,Plaintiff,138,137,5,156,100,,25,,31
2020-10,Prisoner Litigation,Plaintiff,166,155,1,171,85,,42,1,43
2020-11,Prisoner Litigation,Plaintiff,131,135,0,145,69,,47,,29
2020-12,Prisoner Litigation,Plaintiff,179,183,0,138,72,,24,,42
2021-01,Prisoner Litigation,Plaintiff,131,128,2,136,76,,37,,23
2021-02,Prisoner Litigation,Plaintiff,142,137,0,112,63,,23,1,25
2021-03,Prisoner Litigation,Plaintiff,126,126,4,148,73,,23,1,51
2021-04,Prisoner Litigation,Plaintiff,70,76,2,107,53,,17,3,34
2021-05,Prisoner Litigation,Plaintiff,96,95,0,98,50,,17,2,29
2021-06,Prisoner Litigation,Plaintiff,78,84,0,120,63,,17,2,38
2021-07,Prisoner Litigation,Plaintiff,86,78,0,101,54,,19,1,27
2021-08,Prisoner Litigation,Plaintiff,80,85,0,110,61,,20,,29
2021-09,Prisoner Litigation,Plaintiff,105,89,0,84,37,,13,1,33
2021-10,Prisoner Litigation,Plaintiff,70,72,0,97,60,,9,2,26
2021-11,Prisoner Litigation,Plaintiff,77,76,0,87,50,,8,,29
2021-12,Prisoner Litigation,Plaintiff,49,50,1,84,43,,9,4,28
2022-01,Prisoner Litigation,Plaintiff,65,68,0,70,38,,8,2,22
2022-02,Prisoner Litigation,Plaintiff,62,56,2,63,35,,2,,26
2022-03,Prisoner Litigation,Plaintiff,95,81,2,108,46,,10,2,50
2022-04,Prisoner Litigation,Plaintiff,53,54,0,75,50,,8,,17
2022-05,Prisoner Litigation,Plaintiff,62,59,1,67,34,,3,,30
2022-06,Prisoner Litigation,Plaintiff,61,65,0,78,48,,9,1,20
2022-07,Prisoner Litigation,Plaintiff,54,63,0,85,49,,6,1,29
2022-08,Prisoner Litigation,Plaintiff,69,75,0,85,40,,14,2,29
2022-09,Prisoner Litigation,Plaintiff,60,55,4,82,36,,6,1,39
2022-10,Prisoner Litigation,Plaintiff,91,79,0,62,38,,6,3,15
2022-11,Prisoner Litigation,Plaintiff,56,56,1,83,39,,17,2,25
2022-12,Prisoner Litigation,Plaintiff,59,62,0,94,70,,4,,20
2023-01,Prisoner Litigation,Plaintiff,72,65,0,77,46,,7,2,22
2023-02,Prisoner Litigation,Plaintiff,61,60,1,69,40,,6,,23
2023-03,Prisoner Litigation,Plaintiff,58,51,0,102,53,,8,1,40
2023-04,Prisoner Litigation,Plaintiff,50,50,1,102,80,,9,1,12
2023-05,Prisoner Litigation,Plaintiff,50,52,0,67,33,,12,1,21
2023-06,Prisoner Litigation,Plaintiff,58,60,0,62,29,,10,,23
2023-07,Prisoner Litigation,Plaintiff,58,58,0,59,35,,2,,22
2023-08,Prisoner Litigation,Plaintiff,74,74,0,64,41,,8,,15
2023-09,Prisoner Litigation,Plaintiff,66,61,1,44,22,,8,,14
2023-10,Prisoner Litigation,Plaintiff,86,92,0,68,37,,5,3,23
2023-11,Prisoner Litigation,Plaintiff,253,259,0,68,49,,5,1,13
2023-12,Prisoner Litigation,Plaintiff,237,274,1,93,66,,13,,14
2024-01,Prisoner Litigation,Plaintiff,304,291,1,208,118,,65,3,22
2024-02,Prisoner Litigation,Plaintiff,260,276,2,237,138,,46,1,52
2024-03,Prisoner Litigation,Plaintiff,195,185,2,167,111,,24,7,25
2024-04,Prisoner Litigation,Plaintiff,168,168,1,202,144,,24,,34
2024-05,Prisoner Litigation,Plaintiff,141,145,0,144,92,,25,4,23
2024-06,Prisoner Litigation,Plaintiff,146,144,0,128,78,,24,,26
2024-07,Prisoner Litigation,Plaintiff,202,173,0,157,119,,16,,22
2024-08,Prisoner Litigation,Plaintiff,313,274,3,145,100,,22,1,22
2024-09,Prisoner Litigation,Plaintiff,104,109,0,181,113,,20,4,44
2024-10,Prisoner Litigation,Plaintiff,147,140,1,160,114,,25,4,17
2024-11,Prisoner Litigation,Plaintiff,83,78,0,88,71,1,6,,10
2024-12,Prisoner Litigation,Plaintiff,94,87,2,124,90,,14,2,18
2025-01,Prisoner Litigation,Plaintiff,109,114,1,104,68,,15,1,20
2025-02,Prisoner Litigation,Plaintiff,96,91,0,113,80,,11,2,20
2025-03,Prisoner Litigation,Plaintiff,103,103,4,128,95,,12,2,19
2025-04,Prisoner Litigation,Plaintiff,86,86,1,112,75,,10,,27
2025-05,Prisoner Litigation,Plaintiff,89,90,1,101,62,,13,1,25
2025-06,Prisoner Litigation,Plaintiff,91,88,2,90,74,,1,,15
2025-07,Prisoner Litigation,Plaintiff,112,109,2,107,84,,14,2,7
2025-08,Prisoner Litigation,Plaintiff,91,94,3,109,81,,5,2,21
2025-09,Prisoner Litigation,Plaintiff,92,81,2,91,51,,9,3,28
2025-10,Prisoner Litigation,Plaintiff,90,84,4,93,60,,8,1,24
2025-11,Prisoner Litigation,Plaintiff,50,56,2,69,50,,6,1,12
2025-12,Prisoner Litigation,Plaintiff,83,82,1,79,60,,7,1,11
2026-01,Prisoner Litigation,Plaintiff,77,67,0,61,50,,3,,8
2026-02,Prisoner Litigation,Plaintiff,79,68,1,86,59,,5,,22
2026-03,Prisoner Litigation,Plaintiff,75,74,3,92,66,,7,,19
2026-04,Prisoner Litigation,Plaintiff,90,88,0,77,67,,2,,8
2026-05,Prisoner Litigation,Plaintiff,69,69,0,73,57,,4,1,11
2026-06,Prisoner Litigation,Plaintiff,69,69,3,61,38,,4,2,17
2026-07,Prisoner Litigation,Plaintiff,56,51,1,94,69,,8,1,16
1994-10,Program Litigation,Plaintiff,180,192,51,87,7,,1,,79
1994-11,Program Litigation,Plaintiff,199,161,64,103,4,,3,,96
1994-12,Program Litigation,Plaintiff,166,127,58,170,35,,,,135
1995-01,Program Litigation,Plaintiff,215,147,81,135,4,,,,131
1995-02,Program Litigation,Plaintiff,240,192,52,103,5,,,,98
1995-03,Program Litigation,Plaintiff,328,191,68,139,11,,,,128
1995-04,Program Litigation,Plaintiff,219,158,65,144,8,,2,,134
1995-05,Program Litigation,Plaintiff,193,172,69,202,8,,1,,193
1995-06,Program Litigation,Plaintiff,232,167,48,195,12,,1,,182
1995-07,Program Litigation,Plaintiff,275,161,49,108,2,,,,106
1995-08,Program Litigation,Plaintiff,261,185,57,121,9,,,1,111
1995-09,Program Litigation,Plaintiff,212,171,58,222,5,,2,,215
1995-10,Program Litigation,Plaintiff,195,147,44,122,13,,2,,107
1995-11,Program Litigation,Plaintiff,193,124,56,104,4,,1,,99
1995-12,Program Litigation,Plaintiff,176,128,54,217,20,,,,197
1996-01,Program Litigation,Plaintiff,200,146,55,194,8,1,,,185
1996-02,Program Litigation,Plaintiff,183,166,54,202,5,,2,,195
1996-03,Program Litigation,Plaintiff,220,145,74,158,5,,,,153
1996-04,Program Litigation,Plaintiff,232,130,53,141,9,1,1,,130
1996-05,Program Litigation,Plaintiff,189,122,54,140,7,,,,133
1996-06,Program Litigation,Plaintiff,185,147,72,173,7,,1,,165
1996-07,Program Litigation,Plaintiff,219,130,80,175,12,,,,163
1996-08,Program Litigation,Plaintiff,197,130,56,273,6,,,,267
1996-09,Program Litigation,Plaintiff,222,142,58,171,8,,,1,162
1996-10,Program Litigation,Plaintiff,226,178,54,163,7,,3,,153
1996-11,Program Litigation,Plaintiff,206,172,69,151,4,,,,147
1996-12,Program Litigation,Plaintiff,181,150,51,142,2,,1,,139
1997-01,Program Litigation,Plaintiff,231,157,55,167,8,,,,159
1997-02,Program Litigation,Plaintiff,247,192,36,174,10,,,,164
1997-03,Program Litigation,Plaintiff,218,171,61,204,4,,,,200
1997-04,Program Litigation,Plaintiff,319,211,46,267,5,,,,262
1997-05,Program Litigation,Plaintiff,291,160,96,272,9,,,,263
1997-06,Program Litigation,Plaintiff,193,164,50,282,14,1,,,267
1997-07,Program Litigation,Plaintiff,233,160,50,328,10,,,,318
1997-08,Program Litigation,Plaintiff,247,155,61,134,14,,,,120
1997-09,Program Litigation,Plaintiff,251,167,102,162,5,,,1,156
1997-10,Program Litigation,Plaintiff,280,137,26,209,3,,1,1,204
1997-11,Program Litigation,Plaintiff,235,72,68,198,6,,,,192
1997-12,Program Litigation,Plaintiff,139,71,72,99,9,,,,90
1998-01,Program Litigation,Plaintiff,169,97,112,128,5,,1,,122
1998-02,Program Litigation,Plaintiff,128,55,99,58,4,,1,,53
1998-03,Program Litigation,Plaintiff,187,88,85,133,7,,,,126
1998-04,Program Litigation,Plaintiff,152,69,79,80,5,,,,75
1998-05,Program Litigation,Plaintiff,174,108,58,78,5,,1,,72
1998-06,Program Litigation,Plaintiff,159,102,64,101,7,1,1,1,91
1998-07,Program Litigation,Plaintiff,196,101,65,143,9,,1,1,132
1998-08,Program Litigation,Plaintiff,171,70,69,77,4,,1,,72
1998-09,Program Litigation,Plaintiff,138,76,91,83,5,2,1,4,71
1998-10,Program Litigation,Plaintiff,141,63,64,63,2,1,,1,59
1998-11,Program Litigation,Plaintiff,156,94,50,72,15,1,1,1,54
1998-12,Program Litigation,Plaintiff,133,64,90,82,14,,,1,67
1999-01,Program Litigation,Plaintiff,121,78,65,84,5,,,1,78
1999-02,Program Litigation,Plaintiff,129,52,72,68,5,,3,,60
1999-03,Program Litigation,Plaintiff,133,63,85,73,9,3,,,61
1999-04,Program Litigation,Plaintiff,112,67,63,68,11,,,1,56
1999-05,Program Litigation,Plaintiff,88,38,62,66,8,,,5,53
1999-06,Program Litigation,Plaintiff,127,60,66,74,12,,,4,58
1999-07,Program Litigation,Plaintiff,150,80,66,101,47,,,1,53
1999-08,Program Litigation,Plaintiff,110,61,47,57,17,,2,1,37
1999-09,Program Litigation,Plaintiff,108,55,78,78,17,1,1,7,52
1999-10,Program Litigation,Plaintiff,72,35,41,39,9,3,,3,24
1999-11,Program Litigation,Plaintiff,87,35,31,41,21,,1,6,13
1999-12,Program Litigation,Plaintiff,85,39,48,40,13,,,4,23
2000-01,Program Litigation,Plaintiff,72,33,57,46,17,1,3,5,20
2000-02,Program Litigation,Plaintiff,71,36,68,45,13,3,2,4,23
2000-03,Program Litigation,Plaintiff,75,55,115,66,31,2,,4,29
2000-04,Program Litigation,Plaintiff,68,35,40,33,12,2,,5,14
2000-05,Program Litigation,Plaintiff,83,44,60,54,15,6,,5,28
2000-06,Program Litigation,Plaintiff,64,27,45,38,15,2,,4,17
2000-07,Program Litigation,Plaintiff,104,33,42,51,10,1,,4,36
2000-08,Program Litigation,Plaintiff,78,44,47,47,18,5,3,5,16
2000-09,Program Litigation,Plaintiff,62,45,30,47,14,,1,6,26
2000-10,Program Litigation,Plaintiff,72,36,48,40,14,1,,7,18
2000-11,Program Litigation,Plaintiff,84,51,44,31,9,1,,,21
2000-12,Program Litigation,Plaintiff,94,41,37,52,9,1,,9,33
2001-01,Program Litigation,Plaintiff,88,41,37,46,10,12,2,4,18
2001-02,Program Litigation,Plaintiff,90,45,31,33,10,1,,3,19
2001-03,Program Litigation,Plaintiff,105,38,62,51,19,2,,2,28
2001-04,Program Litigation,Plaintiff,104,63,35,55,13,2,,8,32
2001-05,Program Litigation,Plaintiff,117,56,47,51,18,3,1,5,24
2001-06,Program Litigation,Plaintiff,114,62,44,44,17,3,,3,21
2001-07,Program Litigation,Plaintiff,70,40,30,55,10,5,1,7,32
2001-08,Program Litigation,Plaintiff,105,47,39,37,8,4,,5,20
2001-09,Program Litigation,Plaintiff,81,45,54,50,13,1,1,3,32
2001-10,Program Litigation,Plaintiff,116,42,46,29,10,4,,1,14
2001-11,Program Litigation,Plaintiff,85,41,27,50,13,2,,7,28
2001-12,Program Litigation,Plaintiff,92,38,22,29,3,1,,9,16
2002-01,Program Litigation,Plaintiff,77,46,79,35,12,2,,2,19
2002-02,Program Litigation,Plaintiff,98,43,29,35,11,,,4,20
2002-03,Program Litigation,Plaintiff,87,56,45,58,22,2,1,8,25
2002-04,Program Litigation,Plaintiff,102,35,44,56,15,1,,7,33
2002-05,Program Litigation,Plaintiff,103,48,71,47,15,4,2,3,23
2002-06,Program Litigation,Plaintiff,104,48,47,40,8,2,,5,25
2002-07,Program Litigation,Plaintiff,111,61,62,56,12,3,,8,33
2002-08,Program Litigation,Plaintiff,94,45,40,36,9,1,1,6,19
2002-09,Program Litigation,Plaintiff,87,54,45,45,15,3,1,5,21
2002-10,Program Litigation,Plaintiff,88,46,54,76,30,7,,8,31
2002-11,Program Litigation,Plaintiff,88,43,36,29,9,1,,6,13
2002-12,Program Litigation,Plaintiff,75,37,38,41,7,3,,5,26
2003-01,Program Litigation,Plaintiff,99,54,35,66,22,5,,10,29
2003-02,Program Litigation,Plaintiff,78,67,57,45,10,2,,9,24
2003-03,Program Litigation,Plaintiff,94,46,65,57,24,1,,5,27
2003-04,Program Litigation,Plaintiff,82,44,62,60,18,2,,6,34
2003-05,Program Litigation,Plaintiff,82,70,53,59,12,2,2,11,32
2003-06,Program Litigation,Plaintiff,86,40,38,61,14,1,1,4,41
2003-07,Program Litigation,Plaintiff,113,43,40,61,17,4,1,6,33
2003-08,Program Litigation,Plaintiff,95,53,61,52,14,1,,3,34
2003-09,Program Litigation,Plaintiff,123,60,74,52,10,5,,5,32
2003-10,Program Litigation,Plaintiff,107,67,35,71,15,1,1,17,37
2003-11,Program Litigation,Plaintiff,82,31,31,45,8,1,2,11,23
2003-12,Program Litigation,Plaintiff,100,52,54,36,10,,,5,21
2004-01,Program Litigation,Plaintiff,86,40,76,40,12,,,4,24
2004-02,Program Litigation,Plaintiff,84,41,69,44,13,,1,7,23
2004-03,Program Litigation,Plaintiff,134,72,78,71,18,1,2,16,34
2004-04,Program Litigation,Plaintiff,96,52,63,48,8,,1,16,23
2004-05,Program Litigation,Plaintiff,109,58,29,52,9,2,,10,31
2004-06,Program Litigation,Plaintiff,92,44,21,44,16,,1,8,19
2004-07,Program Litigation,Plaintiff,123,50,49,61,9,5,,7,40
2004-08,Program Litigation,Plaintiff,112,61,61,59,24,2,,7,26
2004-09,Program Litigation,Plaintiff,96,42,74,47,13,1,,3,30
2004-10,Program Litigation,Plaintiff,100,36,37,43,15,2,,6,20
2004-11,Program Litigation,Plaintiff,100,74,47,40,8,,,4,28
2004-12,Program Litigation,Plaintiff,88,36,27,46,12,4,,3,27
2005-01,Program Litigation,Plaintiff,88,41,47,55,16,4,,7,28
2005-02,Program Litigation,Plaintiff,96,53,43,49,18,1,,11,19
2005-03,Program Litigation,Plaintiff,141,74,85,67,24,,1,10,32
2005-04,Program Litigation,Plaintiff,109,54,58,68,25,1,,6,36
2005-05,Program Litigation,Plaintiff,114,50,55,52,13,2,,9,28
2005-06,Program Litigation,Plaintiff,154,57,83,59,28,3,,5,23
2005-07,Program Litigation,Plaintiff,121,60,27,45,21,1,,3,20
2005-08,Program Litigation,Plaintiff,146,82,63,94,57,3,1,11,22
2005-09,Program Litigation,Plaintiff,103,72,71,43,12,2,1,4,24
2005-10,Program Litigation,Plaintiff,112,49,45,61,16,3,,10,32
2005-11,Program Litigation,Plaintiff,99,43,37,59,12,2,,10,35
2005-12,Program Litigation,Plaintiff,129,74,34,51,8,4,,8,31
2006-01,Program Litigation,Plaintiff,117,50,55,63,12,2,2,13,34
2006-02,Program Litigation,Plaintiff,144,84,47,80,18,2,,15,45
2006-03,Program Litigation,Plaintiff,144,70,87,82,16,3,,16,47
2006-04,Program Litigation,Plaintiff,130,63,53,42,6,,1,5,30
2006-05,Program Litigation,Plaintiff,144,61,49,51,21,,,7,23
2006-06,Program Litigation,Plaintiff,145,79,80,75,11,2,,8,54
2006-07,Program Litigation,Plaintiff,122,49,41,66,25,3,,6,32
2006-08,Program Litigation,Plaintiff,142,69,53,50,14,1,,7,28
2006-09,Program Litigation,Plaintiff,130,54,94,56,17,,,8,31
2006-10,Program Litigation,Plaintiff,118,47,71,66,15,,,8,43
2006-11,Program Litigation,Plaintiff,98,55,37,59,15,2,1,12,29
2006-12,Program Litigation,Plaintiff,119,60,48,40,4,2,,7,27
2007-01,Program Litigation,Plaintiff,86,47,76,75,15,5,,12,43
2007-02,Program Litigation,Plaintiff,132,68,60,72,17,1,,11,43
2007-03,Program Litigation,Plaintiff,134,62,70,75,18,3,,11,43
2007-04,Program Litigation,Plaintiff,119,56,65,57,9,3,,10,35
2007-05,Program Litigation,Plaintiff,149,59,72,86,13,4,1,7,61
2007-06,Program Litigation,Plaintiff,132,61,57,54,7,1,1,16,29
2007-07,Program Litigation,Plaintiff,118,82,67,58,10,1,1,9,37
2007-08,Program Litigation,Plaintiff,155,58,73,66,16,1,,11,38
2007-09,Program Litigation,Plaintiff,105,57,87,60,15,3,,15,27
2007-10,Program Litigation,Plaintiff,107,53,38,67,10,3,,15,39
2007-11,Program Litigation,Plaintiff,95,33,61,47,9,,2,9,27
2007-12,Program Litigation,Plaintiff,114,44,29,41,10,,,6,25
2008-01,Program Litigation,Plaintiff,126,60,72,43,4,1,,13,25
2008-02,Program Litigation,Plaintiff,121,71,71,54,13,3,,8,30
2008-03,Program Litigation,Plaintiff,163,63,84,67,13,5,1,14,34
2008-04,Program Litigation,Plaintiff,157,80,87,85,15,2,,14,54
2008-05,Program Litigation,Plaintiff,161,58,40,62,11,,1,14,36
2008-06,Program Litigation,Plaintiff,132,50,50,50,13,1,,14,22
2008-07,Program Litigation,Plaintiff,185,65,60,75,22,3,1,8,41
2008-08,Program Litigation,Plaintiff,151,88,84,51,7,1,,11,32
2008-09,Program Litigation,Plaintiff,124,55,91,68,21,4,1,17,25
2008-10,Program Litigation,Plaintiff,141,62,71,63,14,,1,16,32
2008-11,Program Litigation,Plaintiff,105,56,79,62,18,,,14,30
2008-12,Program Litigation,Plaintiff,90,47,28,58,19,4,,8,27
2009-01,Program Litigation,Plaintiff,104,46,57,52,11,1,,9,31
2009-02,Program Litigation,Plaintiff,125,44,48,50,11,1,,17,21
2009-03,Program Litigation,Plaintiff,202,88,88,63,15,3,2,11,32
2009-04,Program Litigation,Plaintiff,118,48,69,54,10,1,,23,20
2009-05,Program Litigation,Plaintiff,126,57,90,48,10,2,,12,24
2009-06,Program Litigation,Plaintiff,116,72,68,54,17,,1,12,24
2009-07,Program Litigation,Plaintiff,170,47,71,62,15,2,,15,30
2009-08,Program Litigation,Plaintiff,106,80,84,53,15,1,,13,24
